Month,City,Units_Consumed,Tariff_Rate,Electricity_Bill
9,New Delhi,440,8.5,3740
6,Chennai,790,8.8,6952
7,Navi Mumbai,577,9.3,5366.1
10,Mumbai,409,9.2,3762.8
12,New Delhi,682,8.5,5797
11,Gurgaon,575,8.3,4772.5
5,Pune,480,9.1,4368
9,Ratnagiri,587,7.4,4343.8
7,Dahej,475,7.6,3610
9,Nagpur,229,8.9,2038.1
12,Mumbai,404,9.2,3716.8
8,New Delhi,433,8.5,3680.5
7,Nagpur,312,8.9,2776.8
6,Shimla,522,7.7,4019.4
11,Mumbai,610,9.2,5612
10,Nagpur,460,8.9,4094
5,Mumbai,691,9.2,6357.2
7,Faridabad,380,8.1,3078
10,Dahej,411,7.6,3123.6
11,Navi Mumbai,452,9.3,4203.6
6,Mumbai,434,9.2,3992.8
11,Hyderabad,388,8.4,3259.2
3,Navi Mumbai,746,9.3,6937.8
5,New Delhi,279,8.5,2371.5
12,Gurgaon,500,8.3,4150
1,Hyderabad,644,8.4,5409.6
1,Dahej,710,7.6,5396
12,Pune,463,9.1,4213.3
12,Mumbai,593,9.2,5455.6
3,Gurgaon,443,8.3,3676.9
2,Chennai,562,8.8,4945.6
9,Dahej,367,7.6,2789.2
8,Pune,452,9.1,4113.2
10,New Delhi,684,8.5,5814
12,Nagpur,547,8.9,4868.3
10,Faridabad,490,8.1,3969
9,Nagpur,661,8.9,5882.9
12,Pune,662,9.1,6024.2
4,Kolkata,566,8.7,4924.2
2,Pune,670,9.1,6097
4,Navi Mumbai,590,9.3,5487
8,Chennai,659,8.8,5799.2
10,Shimla,634,7.7,4881.8
1,Ahmedabad,500,7.9,3950
2,Mumbai,407,9.2,3744.4
7,Mumbai,597,9.2,5492.4
3,Ahmedabad,379,7.9,2994.1
7,Gurgaon,575,8.3,4772.5
6,Kolkata,322,8.7,2801.4
6,Noida,536,8.2,4395.2
4,Dahej,570,7.6,4332
9,Vadodara,712,7.8,5553.6
12,Mumbai,861,9.2,7921.2
1,Vadodara,560,7.8,4368
3,Hyderabad,289,8.4,2427.6
1,Ratnagiri,395,7.4,2923
7,Vadodara,363,7.8,2831.4
5,Faridabad,669,8.1,5418.9
9,Nagpur,487,8.9,4334.3
11,Ratnagiri,443,7.4,3278.2
3,Chennai,375,8.8,3300
11,Noida,306,8.2,2509.2
3,Faridabad,299,8.1,2421.9
2,Hyderabad,447,8.4,3754.8
7,Mumbai,530,9.2,4876
3,Faridabad,739,8.1,5985.9
9,Ratnagiri,250,7.4,1850
7,Pune,490,9.1,4459
4,Navi Mumbai,483,9.3,4491.9
3,Mumbai,395,9.2,3634
4,Faridabad,752,8.1,6091.2
11,Gurgaon,435,8.3,3610.5
1,Mumbai,426,9.2,3919.2
8,Noida,472,8.2,3870.4
11,Noida,505,8.2,4141
7,Mumbai,549,9.2,5050.8
7,New Delhi,771,8.5,6553.5
12,Ratnagiri,689,7.4,5098.6
6,Ahmedabad,654,7.9,5166.6
7,Dahej,504,7.6,3830.4
4,Noida,384,8.2,3148.8
12,Shimla,541,7.7,4165.7
2,Hyderabad,352,8.4,2956.8
10,Vadodara,552,7.8,4305.6
9,Mumbai,442,9.2,4066.4
12,Hyderabad,523,8.4,4393.2
12,Pune,495,9.1,4504.5
9,Faridabad,181,8.1,1466.1
11,Faridabad,379,8.1,3069.9
11,Navi Mumbai,590,9.3,5487
4,New Delhi,623,8.5,5295.5
11,Ahmedabad,664,7.9,5245.6
5,Noida,517,8.2,4239.4
10,Pune,430,9.1,3913
9,Noida,532,8.2,4362.4
6,Shimla,620,7.7,4774
10,Pune,540,9.1,4914
1,Chennai,266,8.8,2340.8
2,Gurgaon,475,8.3,3942.5
4,New Delhi,504,8.5,4284
3,Kolkata,278,8.7,2418.6
1,Faridabad,658,8.1,5329.8
9,Navi Mumbai,717,9.3,6668.1
9,Navi Mumbai,291,9.3,2706.3
9,Gurgaon,427,8.3,3544.1
10,New Delhi,404,8.5,3434
6,Kolkata,538,8.7,4680.6
5,Faridabad,639,8.1,5175.9
6,Pune,662,9.1,6024.2
7,Nagpur,700,8.9,6230
8,Dahej,326,7.6,2477.6
1,Kolkata,509,8.7,4428.3
12,Gurgaon,420,8.3,3486
1,Vadodara,617,7.8,4812.6
4,Nagpur,730,8.9,6497
6,Mumbai,649,9.2,5970.8
8,Mumbai,411,9.2,3781.2
1,Gurgaon,602,8.3,4996.6
9,Vadodara,397,7.8,3096.6
10,Faridabad,541,8.1,4382.1
1,Noida,536,8.2,4395.2
5,Gurgaon,484,8.3,4017.2
6,Hyderabad,453,8.4,3805.2
10,Navi Mumbai,463,9.3,4305.9
7,Ratnagiri,496,7.4,3670.4
2,Ratnagiri,652,7.4,4824.8
2,New Delhi,400,8.5,3400
9,Chennai,645,8.8,5676
7,Vadodara,559,7.8,4360.2
8,Hyderabad,364,8.4,3057.6
2,Noida,315,8.2,2583
3,Ratnagiri,699,7.4,5172.6
11,Navi Mumbai,514,9.3,4780.2
9,Vadodara,237,7.8,1848.6
9,Faridabad,536,8.1,4341.6
12,Noida,489,8.2,4009.8
10,Vadodara,581,7.8,4531.8
5,Pune,573,9.1,5214.3
1,Navi Mumbai,392,9.3,3645.6
8,Chennai,629,8.8,5535.2
5,Dahej,441,7.6,3351.6
12,Hyderabad,634,8.4,5325.6
12,Chennai,698,8.8,6142.4
9,Ahmedabad,661,7.9,5221.9
7,Chennai,671,8.8,5904.8
12,Gurgaon,481,8.3,3992.3
11,Hyderabad,674,8.4,5661.6
8,Gurgaon,480,8.3,3984
10,Noida,442,8.2,3624.4
7,Noida,501,8.2,4108.2
1,Chennai,197,8.8,1733.6
11,Pune,432,9.1,3931.2
2,Ahmedabad,450,7.9,3555
5,Pune,630,9.1,5733
6,New Delhi,662,8.5,5627
8,Pune,307,9.1,2793.7
9,Dahej,461,7.6,3503.6
10,Ratnagiri,517,7.4,3825.8
5,Navi Mumbai,389,9.3,3617.7
9,New Delhi,452,8.5,3842
12,Gurgaon,537,8.3,4457.1
12,Shimla,665,7.7,5120.5
8,Faridabad,511,8.1,4139.1
4,Hyderabad,329,8.4,2763.6
4,Vadodara,609,7.8,4750.2
10,Shimla,505,7.7,3888.5
4,Pune,580,9.1,5278
2,Shimla,631,7.7,4858.7
12,Noida,543,8.2,4452.6
8,Gurgaon,455,8.3,3776.5
2,Nagpur,287,8.9,2554.3
10,Kolkata,708,8.7,6159.6
6,New Delhi,315,8.5,2677.5
7,Chennai,682,8.8,6001.6
3,Navi Mumbai,411,9.3,3822.3
1,Shimla,464,7.7,3572.8
7,Pune,610,9.1,5551
10,Gurgaon,681,8.3,5652.3
10,Gurgaon,627,8.3,5204.1
8,Dahej,522,7.6,3967.2
7,Dahej,688,7.6,5228.8
1,Faridabad,538,8.1,4357.8
8,Mumbai,528,9.2,4857.6
10,Hyderabad,469,8.4,3939.6
2,Faridabad,287,8.1,2324.7
9,Ratnagiri,656,7.4,4854.4
12,Gurgaon,304,8.3,2523.2
6,Pune,492,9.1,4477.2
11,Ahmedabad,483,7.9,3815.7
5,Vadodara,471,7.8,3673.8
8,Kolkata,700,8.7,6090
2,Dahej,500,7.6,3800
6,Ahmedabad,678,7.9,5356.2
4,Nagpur,679,8.9,6043.1
3,Mumbai,567,9.2,5216.4
1,Chennai,471,8.8,4144.8
8,Kolkata,265,8.7,2305.5
10,Dahej,425,7.6,3230
6,Shimla,416,7.7,3203.2
6,Dahej,560,7.6,4256
1,Mumbai,345,9.2,3174
1,Nagpur,549,8.9,4886.1
11,Dahej,447,7.6,3397.2
6,Pune,506,9.1,4604.6
3,Navi Mumbai,412,9.3,3831.6
4,Shimla,374,7.7,2879.8
9,Kolkata,613,8.7,5333.1
1,Mumbai,246,9.2,2263.2
5,Faridabad,420,8.1,3402
7,Nagpur,824,8.9,7333.6
2,Navi Mumbai,424,9.3,3943.2
5,Vadodara,361,7.8,2815.8
10,Noida,593,8.2,4862.6
6,Navi Mumbai,313,9.3,2910.9
2,Chennai,624,8.8,5491.2
9,Gurgaon,675,8.3,5602.5
1,New Delhi,688,8.5,5848
2,Nagpur,462,8.9,4111.8
4,Kolkata,471,8.7,4097.7
7,Gurgaon,496,8.3,4116.8
6,Mumbai,263,9.2,2419.6
12,Mumbai,558,9.2,5133.6
3,Navi Mumbai,514,9.3,4780.2
10,New Delhi,456,8.5,3876
1,Faridabad,390,8.1,3159
10,Faridabad,540,8.1,4374
11,Gurgaon,525,8.3,4357.5
8,New Delhi,451,8.5,3833.5
11,Gurgaon,401,8.3,3328.3
8,Pune,547,9.1,4977.7
6,Pune,482,9.1,4386.2
10,Faridabad,422,8.1,3418.2
8,Ratnagiri,661,7.4,4891.4
6,Hyderabad,697,8.4,5854.8
3,Dahej,574,7.6,4362.4
8,Faridabad,324,8.1,2624.4
9,New Delhi,472,8.5,4012
8,Mumbai,768,9.2,7065.6
12,Faridabad,662,8.1,5362.2
12,Chennai,751,8.8,6608.8
12,Vadodara,577,7.8,4500.6
12,Shimla,539,7.7,4150.3
5,Hyderabad,496,8.4,4166.4
2,Ratnagiri,395,7.4,2923
11,Navi Mumbai,597,9.3,5552.1
5,Ahmedabad,339,7.9,2678.1
2,Faridabad,555,8.1,4495.5
2,Shimla,436,7.7,3357.2
12,Mumbai,427,9.2,3928.4
7,Hyderabad,406,8.4,3410.4
4,Ahmedabad,695,7.9,5490.5
4,Gurgaon,574,8.3,4764.2
5,Kolkata,595,8.7,5176.5
2,Pune,421,9.1,3831.1
11,Mumbai,601,9.2,5529.2
9,Mumbai,468,9.2,4305.6
12,Ratnagiri,370,7.4,2738
8,Dahej,345,7.6,2622
9,Shimla,331,7.7,2548.7
3,Nagpur,592,8.9,5268.8
9,Mumbai,676,9.2,6219.2
10,Faridabad,611,8.1,4949.1
3,Ratnagiri,408,7.4,3019.2
9,Hyderabad,339,8.4,2847.6
6,Navi Mumbai,532,9.3,4947.6
1,Vadodara,423,7.8,3299.4
11,Chennai,613,8.8,5394.4
5,Shimla,368,7.7,2833.6
10,Faridabad,570,8.1,4617
3,Navi Mumbai,450,9.3,4185
11,Vadodara,621,7.8,4843.8
11,Shimla,624,7.7,4804.8
11,Hyderabad,480,8.4,4032
3,Vadodara,562,7.8,4383.6
10,Faridabad,630,8.1,5103
7,Nagpur,468,8.9,4165.2
8,Navi Mumbai,816,9.3,7588.8
4,Ahmedabad,542,7.9,4281.8
2,Navi Mumbai,514,9.3,4780.2
12,Navi Mumbai,658,9.3,6119.4
7,Pune,524,9.1,4768.4
5,Dahej,425,7.6,3230
10,Mumbai,607,9.2,5584.4
1,Pune,686,9.1,6242.6
7,Shimla,489,7.7,3765.3
6,New Delhi,463,8.5,3935.5
3,Kolkata,729,8.7,6342.3
4,Pune,542,9.1,4932.2
12,Noida,451,8.2,3698.2
5,Ahmedabad,525,7.9,4147.5
11,Dahej,616,7.6,4681.6
7,Hyderabad,698,8.4,5863.2
8,Chennai,482,8.8,4241.6
5,Dahej,359,7.6,2728.4
3,Kolkata,371,8.7,3227.7
3,Navi Mumbai,484,9.3,4501.2
11,Kolkata,573,8.7,4985.1
1,Dahej,440,7.6,3344
1,Faridabad,522,8.1,4228.2
12,Vadodara,657,7.8,5124.6
12,Ratnagiri,710,7.4,5254
4,Chennai,459,8.8,4039.2
5,Chennai,684,8.8,6019.2
5,Navi Mumbai,554,9.3,5152.2
4,Navi Mumbai,885,9.3,8230.5
9,Shimla,640,7.7,4928
7,Navi Mumbai,336,9.3,3124.8
9,Mumbai,468,9.2,4305.6
2,Kolkata,599,8.7,5211.3
5,Navi Mumbai,325,9.3,3022.5
10,Nagpur,567,8.9,5046.3
9,Hyderabad,448,8.4,3763.2
9,Navi Mumbai,730,9.3,6789
3,Pune,561,9.1,5105.1
3,Navi Mumbai,607,9.3,5645.1
7,Hyderabad,315,8.4,2646
11,New Delhi,541,8.5,4598.5
4,Chennai,423,8.8,3722.4
4,Mumbai,507,9.2,4664.4
7,Vadodara,566,7.8,4414.8
2,Noida,460,8.2,3772
1,Dahej,337,7.6,2561.2
10,Kolkata,696,8.7,6055.2
1,Navi Mumbai,384,9.3,3571.2
7,Dahej,790,7.6,6004
6,Shimla,449,7.7,3457.3
5,Shimla,423,7.7,3257.1
5,Nagpur,390,8.9,3471
2,Kolkata,313,8.7,2723.1
6,Nagpur,361,8.9,3212.9
5,Navi Mumbai,415,9.3,3859.5
7,Mumbai,446,9.2,4103.2
4,Mumbai,625,9.2,5750
11,Shimla,538,7.7,4142.6
6,Shimla,617,7.7,4750.9
4,Pune,578,9.1,5259.8
3,Hyderabad,622,8.4,5224.8
12,Chennai,514,8.8,4523.2
5,Nagpur,429,8.9,3818.1
6,Gurgaon,672,8.3,5577.6
11,Navi Mumbai,651,9.3,6054.3
5,Shimla,440,7.7,3388
8,Mumbai,277,9.2,2548.4
1,Hyderabad,446,8.4,3746.4
10,Faridabad,637,8.1,5159.7
2,Pune,472,9.1,4295.2
4,Navi Mumbai,519,9.3,4826.7
1,Nagpur,521,8.9,4636.9
5,Noida,653,8.2,5354.6
11,Mumbai,483,9.2,4443.6
12,Ratnagiri,512,7.4,3788.8
2,Vadodara,409,7.8,3190.2
12,Vadodara,414,7.8,3229.2
9,Faridabad,395,8.1,3199.5
12,Vadodara,541,7.8,4219.8
5,Pune,505,9.1,4595.5
6,Gurgaon,654,8.3,5428.2
6,Faridabad,442,8.1,3580.2
8,Shimla,496,7.7,3819.2
1,Shimla,546,7.7,4204.2
10,Navi Mumbai,327,9.3,3041.1
2,Faridabad,575,8.1,4657.5
4,Pune,582,9.1,5296.2
1,Gurgaon,613,8.3,5087.9
2,Vadodara,437,7.8,3408.6
6,Hyderabad,675,8.4,5670
4,Ratnagiri,497,7.4,3677.8
3,Ratnagiri,726,7.4,5372.4
2,Dahej,604,7.6,4590.4
5,Faridabad,318,8.1,2575.8
8,Navi Mumbai,500,9.3,4650
4,Nagpur,559,8.9,4975.1
5,New Delhi,512,8.5,4352
5,Noida,386,8.2,3165.2
8,New Delhi,631,8.5,5363.5
10,Mumbai,488,9.2,4489.6
3,Nagpur,609,8.9,5420.1
8,Pune,464,9.1,4222.4
12,Pune,414,9.1,3767.4
9,Pune,481,9.1,4377.1
1,Shimla,710,7.7,5467
7,New Delhi,455,8.5,3867.5
1,Shimla,490,7.7,3773
2,Faridabad,520,8.1,4212
5,Navi Mumbai,551,9.3,5124.3
11,Ahmedabad,322,7.9,2543.8
10,Navi Mumbai,593,9.3,5514.9
4,Ratnagiri,437,7.4,3233.8
3,Dahej,624,7.6,4742.4
8,Nagpur,739,8.9,6577.1
5,Ratnagiri,397,7.4,2937.8
8,Nagpur,484,8.9,4307.6
9,New Delhi,625,8.5,5312.5
11,Dahej,355,7.6,2698
1,Ratnagiri,667,7.4,4935.8
9,Shimla,441,7.7,3395.7
11,Vadodara,784,7.8,6115.2
3,Ratnagiri,421,7.4,3115.4
8,Shimla,319,7.7,2456.3
11,Chennai,375,8.8,3300
11,Ratnagiri,526,7.4,3892.4
1,Gurgaon,367,8.3,3046.1
8,Gurgaon,756,8.3,6274.8
3,Gurgaon,521,8.3,4324.3
10,Ahmedabad,503,7.9,3973.7
10,Chennai,608,8.8,5350.4
1,Hyderabad,329,8.4,2763.6
3,Vadodara,595,7.8,4641
2,Kolkata,452,8.7,3932.4
10,Faridabad,632,8.1,5119.2
8,Chennai,641,8.8,5640.8
2,Shimla,320,7.7,2464
11,Ratnagiri,627,7.4,4639.8
10,Dahej,309,7.6,2348.4
3,Ratnagiri,302,7.4,2234.8
4,Ahmedabad,274,7.9,2164.6
3,Hyderabad,447,8.4,3754.8
7,New Delhi,703,8.5,5975.5
5,Ratnagiri,514,7.4,3803.6
8,Mumbai,507,9.2,4664.4
6,Ratnagiri,398,7.4,2945.2
5,Ratnagiri,489,7.4,3618.6
6,Pune,569,9.1,5177.9
8,Mumbai,480,9.2,4416
8,Faridabad,593,8.1,4803.3
6,Kolkata,694,8.7,6037.8
10,Dahej,602,7.6,4575.2
10,Gurgaon,555,8.3,4606.5
2,Mumbai,496,9.2,4563.2
9,Hyderabad,326,8.4,2738.4
1,Ratnagiri,680,7.4,5032
6,Mumbai,421,9.2,3873.2
6,Vadodara,479,7.8,3736.2
11,Mumbai,338,9.2,3109.6
9,Nagpur,367,8.9,3266.3
1,Gurgaon,279,8.3,2315.7
4,Pune,519,9.1,4722.9
5,Noida,678,8.2,5559.6
7,Navi Mumbai,765,9.3,7114.5
8,Navi Mumbai,320,9.3,2976
11,Chennai,589,8.8,5183.2
9,Mumbai,528,9.2,4857.6
3,Chennai,423,8.8,3722.4
9,Chennai,704,8.8,6195.2
12,Pune,463,9.1,4213.3
4,Pune,537,9.1,4886.7
6,Kolkata,506,8.7,4402.2
4,Ahmedabad,301,7.9,2377.9
1,New Delhi,454,8.5,3859
12,Chennai,402,8.8,3537.6
6,Chennai,477,8.8,4197.6
2,Faridabad,524,8.1,4244.4
5,Gurgaon,527,8.3,4374.1
10,Faridabad,575,8.1,4657.5
2,Pune,415,9.1,3776.5
3,Vadodara,468,7.8,3650.4
3,Ratnagiri,315,7.4,2331
6,Shimla,397,7.7,3056.9
12,Gurgaon,597,8.3,4955.1
1,Nagpur,380,8.9,3382
4,Gurgaon,450,8.3,3735
7,Dahej,581,7.6,4415.6
1,Vadodara,365,7.8,2847
2,New Delhi,211,8.5,1793.5
1,Kolkata,429,8.7,3732.3
4,Navi Mumbai,471,9.3,4380.3
11,Shimla,558,7.7,4296.6
4,Chennai,471,8.8,4144.8
2,Chennai,584,8.8,5139.2
3,Navi Mumbai,704,9.3,6547.2
5,Mumbai,434,9.2,3992.8
10,Nagpur,333,8.9,2963.7
3,Noida,609,8.2,4993.8
9,Dahej,383,7.6,2910.8
7,Vadodara,596,7.8,4648.8
1,Gurgaon,536,8.3,4448.8
1,Gurgaon,491,8.3,4075.3
6,Vadodara,610,7.8,4758
4,Hyderabad,593,8.4,4981.2
8,Dahej,500,7.6,3800
12,Gurgaon,520,8.3,4316
9,Kolkata,423,8.7,3680.1
7,Ratnagiri,505,7.4,3737
6,Kolkata,278,8.7,2418.6
1,Kolkata,443,8.7,3854.1
3,Hyderabad,373,8.4,3133.2
5,Faridabad,549,8.1,4446.9
9,Chennai,426,8.8,3748.8
2,New Delhi,478,8.5,4063
8,Ahmedabad,560,7.9,4424
9,Gurgaon,801,8.3,6648.3
8,Chennai,388,8.8,3414.4
10,Dahej,413,7.6,3138.8
9,Faridabad,524,8.1,4244.4
4,Mumbai,456,9.2,4195.2
6,Ratnagiri,513,7.4,3796.2
10,Noida,435,8.2,3567
7,Mumbai,357,9.2,3284.4
9,Kolkata,329,8.7,2862.3
12,Gurgaon,592,8.3,4913.6
1,Navi Mumbai,393,9.3,3654.9
7,Chennai,475,8.8,4180
5,Kolkata,490,8.7,4263
11,Nagpur,381,8.9,3390.9
1,Navi Mumbai,524,9.3,4873.2
1,New Delhi,526,8.5,4471
2,Gurgaon,331,8.3,2747.3
4,Dahej,487,7.6,3701.2
12,Nagpur,701,8.9,6238.9
8,Ratnagiri,664,7.4,4913.6
3,Mumbai,543,9.2,4995.6
10,Faridabad,278,8.1,2251.8
10,Chennai,496,8.8,4364.8
11,New Delhi,471,8.5,4003.5
5,Ahmedabad,493,7.9,3894.7
6,Gurgaon,659,8.3,5469.7
9,Navi Mumbai,499,9.3,4640.7
7,Navi Mumbai,307,9.3,2855.1
2,New Delhi,583,8.5,4955.5
12,Mumbai,527,9.2,4848.4
3,Navi Mumbai,429,9.3,3989.7
4,Noida,217,8.2,1779.4
11,Noida,352,8.2,2886.4
8,Chennai,685,8.8,6028
5,Ratnagiri,730,7.4,5402
1,Ahmedabad,351,7.9,2772.9
3,Navi Mumbai,473,9.3,4398.9
9,Dahej,598,7.6,4544.8
9,Chennai,490,8.8,4312
3,Kolkata,468,8.7,4071.6
1,Mumbai,777,9.2,7148.4
2,New Delhi,431,8.5,3663.5
4,Nagpur,638,8.9,5678.2
3,Mumbai,495,9.2,4554
9,Shimla,707,7.7,5443.9
5,Ratnagiri,632,7.4,4676.8
11,Navi Mumbai,548,9.3,5096.4
2,New Delhi,341,8.5,2898.5
8,New Delhi,554,8.5,4709
8,Pune,473,9.1,4304.3
9,Nagpur,654,8.9,5820.6
4,Dahej,519,7.6,3944.4
5,Navi Mumbai,406,9.3,3775.8
1,Kolkata,324,8.7,2818.8
5,Faridabad,636,8.1,5151.6
7,Kolkata,713,8.7,6203.1
9,Hyderabad,647,8.4,5434.8
2,Nagpur,438,8.9,3898.2
5,Shimla,546,7.7,4204.2
3,Hyderabad,583,8.4,4897.2
9,Ahmedabad,615,7.9,4858.5
1,Gurgaon,667,8.3,5536.1
2,Mumbai,338,9.2,3109.6
2,Mumbai,364,9.2,3348.8
8,Hyderabad,417,8.4,3502.8
7,Ratnagiri,629,7.4,4654.6
12,Faridabad,429,8.1,3474.9
2,Vadodara,572,7.8,4461.6
5,Ahmedabad,418,7.9,3302.2
10,Dahej,513,7.6,3898.8
5,Navi Mumbai,391,9.3,3636.3
2,New Delhi,556,8.5,4726
11,Faridabad,456,8.1,3693.6
3,Hyderabad,507,8.4,4258.8
12,Shimla,432,7.7,3326.4
6,Dahej,662,7.6,5031.2
9,Mumbai,457,9.2,4204.4
2,Noida,590,8.2,4838
4,New Delhi,469,8.5,3986.5
12,Navi Mumbai,377,9.3,3506.1
6,Dahej,607,7.6,4613.2
7,Kolkata,509,8.7,4428.3
9,Ratnagiri,483,7.4,3574.2
11,Hyderabad,557,8.4,4678.8
8,Navi Mumbai,770,9.3,7161
2,Nagpur,698,8.9,6212.2
2,Gurgaon,470,8.3,3901
8,Kolkata,424,8.7,3688.8
3,Mumbai,589,9.2,5418.8
5,Mumbai,611,9.2,5621.2
12,Ratnagiri,521,7.4,3855.4
1,Mumbai,718,9.2,6605.6
4,New Delhi,519,8.5,4411.5
4,Navi Mumbai,242,9.3,2250.6
7,New Delhi,760,8.5,6460
11,Kolkata,607,8.7,5280.9
4,Chennai,360,8.8,3168
3,Vadodara,578,7.8,4508.4
1,Ratnagiri,560,7.4,4144
6,Pune,383,9.1,3485.3
8,Mumbai,395,9.2,3634
5,Ratnagiri,666,7.4,4928.4
8,Ahmedabad,680,7.9,5372
12,Pune,637,9.1,5796.7
1,Pune,564,9.1,5132.4
12,Faridabad,675,8.1,5467.5
11,Faridabad,412,8.1,3337.2
9,Noida,513,8.2,4206.6
7,Vadodara,771,7.8,6013.8
7,Vadodara,627,7.8,4890.6
3,Chennai,499,8.8,4391.2
12,Gurgaon,367,8.3,3046.1
2,Kolkata,595,8.7,5176.5
3,Vadodara,693,7.8,5405.4
6,Nagpur,687,8.9,6114.3
3,Hyderabad,700,8.4,5880
9,Vadodara,432,7.8,3369.6
7,Kolkata,524,8.7,4558.8
2,Dahej,286,7.6,2173.6
4,Vadodara,688,7.8,5366.4
3,Ahmedabad,524,7.9,4139.6
7,Noida,594,8.2,4870.8
10,Faridabad,370,8.1,2997
2,Vadodara,245,7.8,1911
11,Shimla,640,7.7,4928
7,Chennai,766,8.8,6740.8
10,Ratnagiri,529,7.4,3914.6
4,Nagpur,423,8.9,3764.7
1,Gurgaon,483,8.3,4008.9
12,Pune,513,9.1,4668.3
8,Mumbai,373,9.2,3431.6
4,Ahmedabad,232,7.9,1832.8
8,Noida,565,8.2,4633
1,Vadodara,379,7.8,2956.2
8,Faridabad,745,8.1,6034.5
4,Vadodara,676,7.8,5272.8
9,Pune,427,9.1,3885.7
7,Noida,504,8.2,4132.8
4,Chennai,331,8.8,2912.8
7,Mumbai,549,9.2,5050.8
12,Nagpur,473,8.9,4209.7
10,Hyderabad,491,8.4,4124.4
1,Kolkata,321,8.7,2792.7
5,Hyderabad,633,8.4,5317.2
2,Hyderabad,551,8.4,4628.4
9,Faridabad,592,8.1,4795.2
11,Shimla,540,7.7,4158
3,Dahej,555,7.6,4218
4,Chennai,605,8.8,5324
5,Dahej,674,7.6,5122.4
9,Ahmedabad,599,7.9,4732.1
1,Chennai,357,8.8,3141.6
7,Noida,527,8.2,4321.4
2,Gurgaon,391,8.3,3245.3
2,New Delhi,533,8.5,4530.5
3,Chennai,704,8.8,6195.2
4,Ratnagiri,598,7.4,4425.2
3,Shimla,543,7.7,4181.1
12,Kolkata,507,8.7,4410.9
5,Hyderabad,380,8.4,3192
2,New Delhi,516,8.5,4386
3,Hyderabad,450,8.4,3780
1,Ahmedabad,477,7.9,3768.3
11,Kolkata,320,8.7,2784
9,Navi Mumbai,637,9.3,5924.1
5,Ratnagiri,499,7.4,3692.6
2,New Delhi,468,8.5,3978
11,Nagpur,530,8.9,4717
5,Dahej,652,7.6,4955.2
7,Ratnagiri,633,7.4,4684.2
2,Ratnagiri,560,7.4,4144
12,Navi Mumbai,692,9.3,6435.6
4,Ratnagiri,528,7.4,3907.2
3,Gurgaon,755,8.3,6266.5
7,Vadodara,543,7.8,4235.4
10,Gurgaon,520,8.3,4316
7,Mumbai,658,9.2,6053.6
9,Mumbai,625,9.2,5750
6,Mumbai,532,9.2,4894.4
9,Faridabad,512,8.1,4147.2
6,Noida,459,8.2,3763.8
1,Gurgaon,604,8.3,5013.2
7,Mumbai,475,9.2,4370
9,Pune,739,9.1,6724.9
11,Hyderabad,562,8.4,4720.8
4,Nagpur,471,8.9,4191.9
8,Ratnagiri,753,7.4,5572.2
10,New Delhi,534,8.5,4539
2,Noida,571,8.2,4682.2
10,Chennai,427,8.8,3757.6
1,New Delhi,663,8.5,5635.5
7,Vadodara,307,7.8,2394.6
10,New Delhi,348,8.5,2958
10,Mumbai,483,9.2,4443.6
9,Ratnagiri,552,7.4,4084.8
7,Ratnagiri,261,7.4,1931.4
7,Kolkata,544,8.7,4732.8
12,Navi Mumbai,538,9.3,5003.4
5,Nagpur,458,8.9,4076.2
6,Shimla,287,7.7,2209.9
8,Faridabad,509,8.1,4122.9
7,Faridabad,558,8.1,4519.8
5,Faridabad,381,8.1,3086.1
9,Kolkata,456,8.7,3967.2
1,Gurgaon,492,8.3,4083.6
6,Faridabad,264,8.1,2138.4
8,Ratnagiri,693,7.4,5128.2
6,Chennai,498,8.8,4382.4
8,Gurgaon,681,8.3,5652.3
12,Ratnagiri,322,7.4,2382.8
6,Nagpur,601,8.9,5348.9
6,Nagpur,615,8.9,5473.5
8,Gurgaon,344,8.3,2855.2
7,Navi Mumbai,361,9.3,3357.3
2,Hyderabad,411,8.4,3452.4
6,Shimla,388,7.7,2987.6
11,Noida,537,8.2,4403.4
1,Navi Mumbai,476,9.3,4426.8
9,Chennai,376,8.8,3308.8
11,Ahmedabad,451,7.9,3562.9
4,Pune,457,9.1,4158.7
3,Kolkata,541,8.7,4706.7
9,Navi Mumbai,517,9.3,4808.1
8,Kolkata,519,8.7,4515.3
5,Pune,415,9.1,3776.5
5,Chennai,497,8.8,4373.6
2,Faridabad,553,8.1,4479.3
10,Kolkata,414,8.7,3601.8
9,New Delhi,453,8.5,3850.5
2,Dahej,596,7.6,4529.6
9,Ahmedabad,373,7.9,2946.7
2,Faridabad,544,8.1,4406.4
9,Shimla,536,7.7,4127.2
9,Shimla,472,7.7,3634.4
12,Gurgaon,431,8.3,3577.3
10,Shimla,661,7.7,5089.7
10,Navi Mumbai,368,9.3,3422.4
12,Gurgaon,330,8.3,2739
5,Nagpur,515,8.9,4583.5
9,Shimla,326,7.7,2510.2
5,Vadodara,606,7.8,4726.8
8,Dahej,513,7.6,3898.8
3,Kolkata,682,8.7,5933.4
4,New Delhi,442,8.5,3757
12,Ahmedabad,599,7.9,4732.1
6,Faridabad,454,8.1,3677.4
1,Faridabad,553,8.1,4479.3
12,Mumbai,676,9.2,6219.2
5,Gurgaon,663,8.3,5502.9
9,Shimla,336,7.7,2587.2
1,Kolkata,557,8.7,4845.9
